source_file,path,method,feat_requires_auth,feat_path_depth,feat_is_admin,feat_has_identifier,feat_identifier_count,feat_method_risk,feat_param_count,feat_response_401,feat_sensitive_path,feat_id_position,feat_path_param_ratio,feat_id_and_write,feat_complex_risk,feat_param_name_id_risk,feat_missing_auth_with_id,feat_sibling_endpoint_count,feat_anomaly
data/raw/apisguru_flat/api_0365.yaml,/prod/inputSecurityGroups,POST,1,2,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputSecurityGroups,GET,1,2,0,0,0,1,1.791759469228055,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes,POST,1,2,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes,GET,1,2,0,0,0,1,1.791759469228055,0,0,0.0,0.0,0,0,0,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId}/programs,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId}/programs,GET,1,4,0,1,1,1,1.9459101490553132,0,0,0.5,0.16666666666666666,0,0,1,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputs/{inputId}/partners,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/tags/{resource-arn},POST,1,3,0,1,1,2,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,0,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/tags/{resource-arn},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/channels/{channelId},DELETE,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/channels/{channelId},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/channels/{channelId},PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputs/{inputId},DELETE,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputs/{inputId},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputs/{inputId},PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputSecurityGroups/{inputSecurityGroupId},DELETE,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputSecurityGroups/{inputSecurityGroupId},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputSecurityGroups/{inputSecurityGroupId},PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId},DELETE,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,1,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId},PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId}/programs/{programName},DELETE,1,5,0,1,2,3,1.3862943611198906,0,0,0.4,0.6666666666666666,1,0,1,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId}/programs/{programName},GET,1,5,0,1,2,1,1.3862943611198906,0,0,0.4,0.6666666666666666,0,0,1,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId}/programs/{programName},PUT,1,5,0,1,2,3,1.3862943611198906,0,0,0.4,0.6666666666666666,1,0,1,0,7,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/reservations/{reservationId},DELETE,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,3,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/reservations/{reservationId},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,1,0,3,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/reservations/{reservationId},PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,3,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/tags/{resource-arn}#tagKeys,DELETE,1,3,0,1,1,3,1.3862943611198906,0,0,0.6666666666666666,0.3333333333333333,1,0,0,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices/{inputDeviceId},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,1,0,2,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices/{inputDeviceId},PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.6666666666666666,0.5,1,0,1,0,2,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices/{inputDeviceId}/thumbnailData#accept,GET,1,4,0,1,1,1,1.3862943611198906,0,0,0.5,0.3333333333333333,0,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/offerings/{offeringId},GET,1,3,0,1,1,1,1.0986122886681098,0,0,0.6666666666666666,0.5,0,0,1,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/accountConfiguration,GET,1,2,0,0,0,1,0.6931471805599453,0,1,0.0,0.0,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/accountConfiguration,PUT,1,2,0,0,0,3,0.6931471805599453,0,1,0.0,0.0,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/channels/{channelId}/thumbnails#pipelineId&thumbnailType,GET,1,4,0,1,1,1,1.6094379124341003,0,0,0.5,0.25,0,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDeviceTransfers#transferType,GET,1,2,0,0,0,1,1.9459101490553132,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices,GET,1,2,0,0,0,1,1.791759469228055,0,0,0.0,0.0,0,0,0,0,2,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/offerings,GET,1,2,0,0,0,1,2.772588722239781,0,0,0.0,0.0,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/reservations,GET,1,2,0,0,0,1,2.6390573296152584,0,0,0.0,0.0,0,0,0,0,3,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/offerings/{offeringId}/purchase,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices/{inputDeviceId}/reboot,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices/{inputDeviceId}/reject,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/channels/{channelId}/start,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices/{inputDeviceId}/startInputDeviceMaintenanceWindow,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId}/start,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/channels/{channelId}/stop,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/multiplexes/{multiplexId}/stop,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/inputDevices/{inputDeviceId}/transfer,POST,1,4,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0365.yaml,/prod/channels/{channelId}/channelClass,PUT,1,4,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels/{id}/configure_logs,PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.3333333333333333,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels,POST,1,1,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels,GET,1,1,0,0,0,1,1.791759469228055,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/harvest_jobs,POST,1,1,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,2,0.0
data/raw/apisguru_flat/api_0366.yaml,/harvest_jobs,GET,1,1,0,0,0,1,2.0794415416798357,0,0,0.0,0.0,0,0,0,0,2,0.0
data/raw/apisguru_flat/api_0366.yaml,/origin_endpoints,POST,1,1,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/origin_endpoints,GET,1,1,0,0,0,1,1.9459101490553132,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels/{id},DELETE,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels/{id},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,1,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels/{id},PUT,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/origin_endpoints/{id},DELETE,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/origin_endpoints/{id},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,1,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/origin_endpoints/{id},PUT,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0366.yaml,/harvest_jobs/{id},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,1,0,2,0.0
data/raw/apisguru_flat/api_0366.yaml,/tags/{resource-arn},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0366.yaml,/tags/{resource-arn},POST,1,2,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,1,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels/{id}/credentials,PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.3333333333333333,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0366.yaml,/channels/{id}/ingest_endpoints/{ingest_endpoint_id}/credentials,PUT,1,5,0,1,2,3,1.3862943611198906,0,0,0.2,0.6666666666666666,1,0,2,0,0,0.0
data/raw/apisguru_flat/api_0366.yaml,/tags/{resource-arn}#tagKeys,DELETE,1,2,0,1,1,3,1.3862943611198906,0,0,0.5,0.3333333333333333,1,0,0,0,0,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_groups/{id}/configure_logs,PUT,1,3,0,1,1,3,1.0986122886681098,0,0,0.3333333333333333,0.5,1,0,1,0,0,0.0
data/raw/apisguru_flat/api_0367.yaml,/assets,POST,1,1,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/assets,GET,1,1,0,0,0,1,1.9459101490553132,0,0,0.0,0.0,0,0,0,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_configurations,POST,1,1,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_configurations,GET,1,1,0,0,0,1,1.9459101490553132,0,0,0.0,0.0,0,0,0,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_groups,POST,1,1,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_groups,GET,1,1,0,0,0,1,1.791759469228055,0,0,0.0,0.0,0,0,0,0,4,0.0
data/raw/apisguru_flat/api_0367.yaml,/assets/{id},DELETE,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/assets/{id},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,1,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_configurations/{id},DELETE,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_configurations/{id},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,1,0,3,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_groups/{id},DELETE,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_groups/{id},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,1,0,4,0.0
data/raw/apisguru_flat/api_0367.yaml,/packaging_groups/{id},PUT,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,1,0,4,0.0
data/raw/apisguru_flat/api_0367.yaml,/tags/{resource-arn},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0367.yaml,/tags/{resource-arn},POST,1,2,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,1,0.0
data/raw/apisguru_flat/api_0367.yaml,/tags/{resource-arn}#tagKeys,DELETE,1,2,0,1,1,3,1.3862943611198906,0,0,0.5,0.3333333333333333,1,0,0,0,0,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel,POST,1,3,0,1,1,2,1.3862943611198906,0,0,0.3333333333333333,0.3333333333333333,1,0,0,0,1,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel,GET,1,3,0,1,1,1,1.9459101490553132,0,0,0.3333333333333333,0.16666666666666666,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup,GET,1,1,0,0,0,1,1.791759469228055,0,0,0.0,0.0,0,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint,POST,1,5,0,1,2,2,1.6094379124341003,0,0,0.2,0.5,1,0,0,0,1,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint,GET,1,5,0,1,2,1,2.0794415416798357,0,0,0.2,0.2857142857142857,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/,DELETE,1,4,0,1,2,3,1.3862943611198906,0,0,0.25,0.6666666666666666,1,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/,GET,1,4,0,1,2,1,1.3862943611198906,0,0,0.25,0.6666666666666666,0,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/,PUT,1,4,0,1,2,3,1.3862943611198906,0,0,0.25,0.6666666666666666,1,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName},DELETE,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName},PUT,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/policy,DELETE,1,5,0,1,2,3,1.3862943611198906,0,0,0.2,0.6666666666666666,1,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/policy,GET,1,5,0,1,2,1,1.3862943611198906,0,0,0.2,0.6666666666666666,0,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/policy,PUT,1,5,0,1,2,3,1.3862943611198906,0,0,0.2,0.6666666666666666,1,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName},DELETE,1,6,0,1,3,3,1.6094379124341003,0,0,0.16666666666666666,0.75,1,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName},GET,1,6,0,1,3,1,1.6094379124341003,0,0,0.16666666666666666,0.75,0,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName},PUT,1,6,0,1,3,3,1.6094379124341003,0,0,0.16666666666666666,0.75,1,0,0,0,7,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/policy,DELETE,1,7,0,1,3,3,1.6094379124341003,0,0,0.14285714285714285,0.75,1,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/policy,GET,1,7,0,1,3,1,1.6094379124341003,0,0,0.14285714285714285,0.75,0,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/channelGroup/{ChannelGroupName}/channel/{ChannelName}/originEndpoint/{OriginEndpointName}/policy,POST,1,7,0,1,3,2,1.6094379124341003,0,0,0.14285714285714285,0.75,1,0,0,0,2,0.0
data/raw/apisguru_flat/api_0368.yaml,/tags/{ResourceArn},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0368.yaml,/tags/{ResourceArn},POST,1,2,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,1,0.0
data/raw/apisguru_flat/api_0368.yaml,/tags/{ResourceArn}#tagKeys,DELETE,1,2,0,1,1,3,1.3862943611198906,0,0,0.5,0.3333333333333333,1,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.CreateContainer,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.DeleteContainer,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.DeleteContainerPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.DeleteCorsPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.DeleteLifecyclePolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.DeleteMetricPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.DescribeContainer,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.GetContainerPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.GetCorsPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.GetLifecyclePolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.GetMetricPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.ListContainers,POST,1,1,0,0,0,2,1.6094379124341003,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.ListTagsForResource,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.PutContainerPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.PutCorsPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.PutLifecyclePolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.PutMetricPolicy,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.StartAccessLogging,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.StopAccessLogging,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.TagResource,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0369.yaml,/#X-Amz-Target=MediaStore_20170901.UntagResource,POST,1,1,0,0,0,2,1.0986122886681098,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0370.yaml,/{Path},DELETE,1,1,0,1,1,3,1.0986122886681098,0,0,0.0,0.5,1,0,0,0,3,0.0
data/raw/apisguru_flat/api_0370.yaml,/{Path},HEAD,1,1,0,1,1,1,1.0986122886681098,0,0,0.0,0.5,0,0,0,0,3,0.0
data/raw/apisguru_flat/api_0370.yaml,/{Path},GET,1,1,0,1,1,1,1.3862943611198906,0,0,0.0,0.3333333333333333,0,0,0,0,3,0.0
data/raw/apisguru_flat/api_0370.yaml,/{Path},PUT,1,1,0,1,1,3,1.9459101490553132,0,0,0.0,0.16666666666666666,1,0,0,0,3,0.0
data/raw/apisguru_flat/api_0370.yaml,/,GET,1,0,0,0,0,1,1.6094379124341003,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0371.yaml,/configureLogs/channel,PUT,1,2,0,0,0,3,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0371.yaml,/configureLogs/playbackConfiguration,PUT,1,2,0,0,0,3,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0371.yaml,/channel/{ChannelName},POST,1,2,0,1,1,2,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,7,0.0
data/raw/apisguru_flat/api_0371.yaml,/channel/{ChannelName},DELETE,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,7,0.0
data/raw/apisguru_flat/api_0371.yaml,/channel/{ChannelName},GET,1,2,0,1,1,1,1.0986122886681098,0,0,0.5,0.5,0,0,0,0,7,0.0
data/raw/apisguru_flat/api_0371.yaml,/channel/{ChannelName},PUT,1,2,0,1,1,3,1.0986122886681098,0,0,0.5,0.5,1,0,0,0,7,0.0
data/raw/apisguru_flat/api_0371.yaml,/sourceLocation/{SourceLocationName}/liveSource/{LiveSourceName},POST,1,4,0,1,2,2,1.3862943611198906,0,0,0.25,0.6666666666666666,1,0,0,0,11,0.0
data/raw/apisguru_flat/api_0371.yaml,/sourceLocation/{SourceLocationName}/liveSource/{LiveSourceName},DELETE,1,4,0,1,2,3,1.3862943611198906,0,0,0.25,0.6666666666666666,1,0,0,0,11,0.0
data/raw/apisguru_flat/api_0371.yaml,/sourceLocation/{SourceLocationName}/liveSource/{LiveSourceName},GET,1,4,0,1,2,1,1.3862943611198906,0,0,0.25,0.6666666666666666,0,0,0,0,11,0.0
data/raw/apisguru_flat/api_0371.yaml,/sourceLocation/{SourceLocationName}/liveSource/{LiveSourceName},PUT,1,4,0,1,2,3,1.3862943611198906,0,0,0.25,0.6666666666666666,1,0,0,0,11,0.0
data/raw/apisguru_flat/api_0371.yaml,/prefetchSchedule/{PlaybackConfigurationName}/{Name},POST,1,3,0,1,2,2,1.3862943611198906,0,0,0.3333333333333333,0.6666666666666666,1,0,0,0,3,0.0
data/raw/apisguru_flat/api_0371.yaml,/prefetchSchedule/{PlaybackConfigurationName}/{Name},DELETE,1,3,0,1,2,3,1.3862943611198906,0,0,0.3333333333333333,0.6666666666666666,1,0,0,0,3,0.0
